time_s,C_H2_out_kmol_per_m3,C_CH4_out_kmol_per_m3,y_CH4_out,u_out_m_per_s
21.284612851369438,0.037858345949701624,0.12562393450112816,0.7684253862540888,0.15000000000000002
21.286800378062825,0.03785845463048396,0.12559771575250916,0.7683877302289779,0.15000000000000002
21.288987904756205,0.03785856329302107,0.12557150140548673,0.7683500684965051,0.15000000000000002
21.29117543144959,0.03785867193731663,0.12554529145916968,0.7683124010556851,0.15000000000000002
21.29336295814298,0.037858780563374335,0.1255190859126673,0.7682747279055325,0.15000000000000002
21.295550484836358,0.03785888917119787,0.1254928847650888,0.7682370490450612,0.15000000000000002
21.297738011529745,0.03785899776079096,0.12546668801554406,0.7681993644732853,0.15000000000000002
21.299925538223132,0.037859106332157284,0.12544049566314278,0.7681616741892188,0.15000000000000002
21.30211306491652,0.03785921488530049,0.12541430770699513,0.7681239781918753,0.15000000000000002
21.3043005916099,0.03785932342022427,0.12538812414621142,0.7680862764802683,0.15000000000000002
21.306488118303285,0.03785943193693236,0.1253619449799023,0.7680485690534109,0.15000000000000002
21.308675644996672,0.03785954043542839,0.12533577020717843,0.7680108559103164,0.15000000000000002
21.310863171690055,0.03785964891571608,0.12530959982715095,0.7679731370499975,0.15000000000000002
21.313050698383442,0.037859757377799105,0.12528343383893104,0.7679354124714667,0.15000000000000002
21.31523822507683,0.03785986582168115,0.12525727224163039,0.767897682173737,0.15000000000000002
21.31742575177021,0.03785997424736591,0.1252311150343605,0.7678599461558202,0.15000000000000002
21.319613278463596,0.03786008265485704,0.1252049622162335,0.7678222044167285,0.15000000000000002
21.321800805156983,0.03786019104415826,0.12517881378636156,0.767784456955474,0.15000000000000002
21.32398833185037,0.037860299415273205,0.12515266974385714,0.7677467037710684,0.15000000000000002
21.326175858543756,0.03786040776820558,0.1251265300878329,0.767708944862523,0.15000000000000002
21.32836338523714,0.03786051610295904,0.12510039481740162,0.7676711802288492,0.15000000000000002
21.330550911930523,0.03786062441953724,0.1250742639316765,0.7676334098690583,0.15000000000000002
21.33273843862391,0.03786073271794392,0.1250481374297709,0.7675956337821608,0.15000000000000002
21.33492596531729,0.03786084099818274,0.1250220153107985,0.7675578519671679,0.15000000000000002
21.337113492010676,0.037860949260257334,0.12499589757387296,0.7675200644230898,0.15000000000000002
21.339301018704063,0.0378610575041714,0.12496978421810859,0.7674822711489373,0.15000000000000002
21.341488545397446,0.03786116572992861,0.12494367524261941,0.7674444721437201,0.15000000000000002
21.343676072090833,0.03786127393753262,0.12491757064652016,0.7674066674064485,0.15000000000000002
21.345863598784216,0.03786138212698712,0.12489147042892546,0.767368856936132,0.15000000000000002
21.3480511254776,0.037861490298295775,0.12486537458895049,0.7673310407317805,0.15000000000000002
21.350238652170987,0.037861598451462225,0.12483928312571038,0.7672932187924032,0.15000000000000002
21.352426178864373,0.03786170658649017,0.12481319603832051,0.7672553911170092,0.15000000000000002
21.35461370555776,0.03786181470338326,0.12478711332589669,0.7672175577046079,0.15000000000000002
21.356801232251144,0.037861922802145176,0.12476103498755477,0.7671797185542075,0.15000000000000002
21.358988758944527,0.03786203088277955,0.12473496102241097,0.7671418736648172,0.15000000000000002
21.361176285637914,0.03786213894529006,0.12470889142958166,0.7671040230354452,0.15000000000000002
21.363363812331297,0.03786224698968036,0.12468282620818344,0.7670661666650999,0.15000000000000002
21.365551339024684,0.037862355015954134,0.12465676535733324,0.767028304552789,0.15000000000000002
21.36773886571807,0.037862463024115056,0.1246307088761481,0.7669904366975204,0.15000000000000002
21.369926392411458,0.037862571014166756,0.12460465676374546,0.7669525630983022,0.15000000000000002
21.372113919104837,0.037862678986112855,0.12457860901924274,0.7669146837541417,0.15000000000000002
21.37430144579822,0.03786278693995706,0.12455256564175782,0.766876798664046,0.15000000000000002
21.376488972491604,0.03786289487570302,0.12452652663040878,0.7668389078270226,0.15000000000000002
21.37867649918499,0.03786300279335437,0.12450049198431369,0.7668010112420778,0.15000000000000002
21.380864025878378,0.03786311069291477,0.12447446170259113,0.7667631089082187,0.15000000000000002
21.383051552571764,0.03786321857438789,0.12444843578435977,0.7667252008244515,0.15000000000000002
21.385239079265148,0.03786332643777738,0.12442241422873872,0.766687286989783,0.15000000000000002
21.38742660595853,0.03786343428308688,0.12439639703484705,0.7666493674032189,0.15000000000000002
21.389614132651918,0.03786354211032005,0.12437038420180424,0.7666114420637653,0.15000000000000002
21.3918016593453,0.03786364991948053,0.12434437572872999,0.766573510970428,0.15000000000000002
21.393989186038688,0.03786375771057195,0.12431837161474411,0.7665355741222128,0.15000000000000002
21.396176712732075,0.037863865483598005,0.12429237185896674,0.7664976315181247,0.15000000000000002
